Devices
1000
,,Force Plate 1 - Force,,,Force Plate 1 - Moment,,,Force Plate 1 - CoP,,,Force Plate 2 - Force,,,Force Plate 2 - Moment,,,Force Plate 2 - CoP,,,Force Plate 3 - Force,,,Force Plate 3 - Moment,,,Force Plate 3 - CoP,,,Force Plate 4 - Force,,,Force Plate 4 - Moment,,,Force Plate 4 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
706,4,-5.11164,-9.37077,-26.6203,-1134.21,-8384.93,2294.37,-14.9826,-162.393,0,-6.21168,11.5511,-44.6103,193.884,-11593.8,-3180.87,40.1093,195.654,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
706,5,-4.74611,-9.47843,-26.5735,-1125.77,-8432.16,2267.21,-17.3149,-162.636,0,-6.08507,11.5621,-44.4389,221.523,-11516.5,-3183.54,40.8469,195.015,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
706,6,-4.7283,-9.66102,-26.4352,-1170.78,-8422.61,2252.99,-18.6138,-160.711,0,-6.01996,11.587,-44.4542,233.726,-11592.3,-3195.2,39.2314,194.742,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
706,7,-4.90388,-9.67462,-26.0231,-1198.49,-8408.21,2268.92,-23.1056,-158.945,0,-6.09687,11.4941,-44.6213,167.644,-11677.5,-3173.25,38.2986,196.243,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
706,8,-4.91111,-9.68095,-26.2628,-1145.58,-8492.34,2261.64,-23.3602,-161.38,0,-6.197,11.4499,-44.4281,174.252,-11631.7,-3162.62,38.1895,196.078,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
706,9,-4.95395,-9.78763,-26.5302,-1135.3,-8573.42,2244.14,-23.1563,-162.207,0,-6.19307,11.4951,-44.1495,261.278,-11537,-3157.52,38.6838,194.082,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,0,-5.05409,-9.70672,-26.5149,-1171.93,-8533.92,2259,-21.8538,-160.801,0,-6.04905,11.5444,-44.5832,247.707,-11574.6,-3190.02,40.383,194.444,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,1,-5.06633,-9.53109,-26.738,-1146.54,-8535.54,2285.59,-19.2288,-162.12,0,-6.06833,11.6614,-44.7931,188.923,-11656.8,-3229.84,39.7639,195.782,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,2,-4.92222,-9.59844,-26.9265,-1135.11,-8607.27,2305.34,-19.6577,-162.844,0,-6.23784,11.5954,-44.5128,187.914,-11613.4,-3197.6,39.1002,195.778,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,3,-4.75424,-9.76739,-26.9288,-1178.48,-8577.92,2296.03,-18.5411,-161.237,0,-6.19674,11.4664,-44.5135,218.268,-11555.7,-3156.02,40.3993,195.097,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,4,-4.88079,-9.74571,-26.8743,-1217.91,-8503.09,2269.79,-16.4027,-159.681,0,-6.07206,11.5067,-44.6966,238.451,-11520.3,-3168.85,42.2546,194.665,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,5,-5.01464,-9.68341,-26.7958,-1184.16,-8527.09,2280.05,-18.225,-160.808,0,-6.05664,11.4645,-44.7314,232.281,-11546.5,-3191.71,41.8707,194.807,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,6,-5.00169,-9.68047,-26.9873,-1117.95,-8603.71,2283.85,-18.8055,-163.575,0,-6.08906,11.3776,-44.5198,241.241,-11639.2,-3178.2,38.5611,194.581,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,7,-4.9657,-9.70158,-27.213,-1143.71,-8623.76,2311.27,-16.8982,-162.972,0,-6.18119,11.3984,-44.5734,251.678,-11624.2,-3162.18,39.2112,194.354,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,8,-4.92371,-9.77742,-27.0449,-1188.78,-8630.28,2334.8,-19.1087,-161.044,0,-6.2114,11.4974,-44.7818,232.055,-11571.7,-3182.45,41.5978,194.818,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
707,9,-4.99537,-9.81383,-27.0058,-1204.42,-8652,2286.19,-20.3764,-160.401,0,-6.14171,11.5544,-44.5933,234.331,-11604.8,-3203.6,39.7634,194.745,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,0,-4.96811,-9.81652,-27.3157,-1220.67,-8582.1,2299.91,-14.1819,-160.313,0,-6.17675,11.5135,-44.5685,216.322,-11625.5,-3179.09,39.1552,195.146,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,1,-4.8742,-9.75527,-27.6874,-1180.2,-8535.66,2332.38,-8.2861,-162.374,0,-6.14618,11.5059,-44.5652,175.493,-11598.5,-3144.14,39.7413,196.062,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,2,-4.98579,-9.61858,-27.9006,-1147.27,-8668.96,2299.9,-10.7091,-163.88,0,-6.06088,11.559,-44.409,233.108,-11585.3,-3147.4,39.1223,194.751,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,3,-5.02207,-9.76294,-27.6765,-1172.18,-8811.44,2309.58,-18.3723,-162.647,0,-6.13295,11.6313,-44.7138,253.765,-11618.7,-3156.05,40.1543,194.325,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,4,-4.93224,-9.97156,-27.4804,-1162.86,-8840.48,2324.25,-21.7018,-162.684,0,-6.1019,11.6099,-45.0477,171.922,-11616,-3154.82,42.1407,196.184,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,5,-4.94374,-9.78438,-27.7657,-1146.81,-8843.77,2307.04,-18.5143,-163.697,0,-6.11935,11.5641,-44.8914,176.908,-11565.7,-3152.44,42.3617,196.059,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,6,-4.95443,-9.7978,-27.9145,-1210.53,-8771.52,2316.96,-14.228,-161.634,0,-6.25768,11.558,-44.5117,252.944,-11601.7,-3162.61,39.3557,194.317,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,7,-5.02849,-10.1187,-27.8127,-1240.76,-8692.33,2331.45,-12.5317,-160.389,0,-6.15843,11.5123,-44.343,276.773,-11634.8,-3194.59,37.6185,193.758,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,8,-5.08761,-10.0964,-27.9841,-1181.74,-8756.06,2328.29,-12.8941,-162.771,0,-6.01895,11.4891,-44.51,216.885,-11570,-3168.51,40.0592,195.127,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
708,9,-4.92186,-9.89204,-28.1178,-1198.31,-8794.8,2315.24,-12.7841,-162.383,0,-6.08312,11.4198,-44.6477,202.938,-11579.7,-3121.01,40.6431,195.455,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,0,-4.70402,-9.88968,-27.9893,-1263.59,-8834.16,2342.57,-15.626,-159.855,0,-6.17336,11.3871,-44.6876,250.181,-11637.2,-3156.16,39.5876,194.402,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,1,-4.85947,-9.90055,-28.1014,-1213.37,-8932.72,2395.2,-17.8748,-161.822,0,-6.1469,11.4479,-44.8489,200.831,-11624.1,-3186.27,40.8173,195.522,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,2,-5.23801,-9.85565,-28.3995,-1133.56,-8927.14,2367.35,-14.3411,-165.085,0,-6.12125,11.4583,-44.7979,194.054,-11642.4,-3163.88,40.1126,195.668,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,3,-5.07064,-10.0147,-28.4747,-1170.19,-8894.41,2332.69,-12.3616,-163.904,0,-6.13937,11.4318,-44.5134,248.869,-11667.1,-3161.12,37.8966,194.409,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,4,-4.8981,-10.1011,-28.4866,-1214.34,-8833.68,2359.03,-10.1001,-162.372,0,-6.16039,11.4214,-44.5029,196.396,-11654.6,-3173.67,38.1166,195.587,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,5,-5.10993,-10.1049,-28.7051,-1200.1,-8752.99,2374.73,-4.9278,-163.192,0,-6.22511,11.5012,-44.5267,199.664,-11639.3,-3155.69,38.6003,195.516,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,6,-5.02684,-10.2819,-28.8281,-1225.57,-8839.17,2379.85,-6.61606,-162.487,0,-6.2016,11.6117,-44.6475,254.895,-11633.6,-3162.33,39.4349,194.291,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,7,-4.98386,-10.2539,-28.4927,-1249.6,-8927.86,2379.61,-13.3382,-161.143,0,-6.04512,11.5972,-45.1145,215.487,-11718.3,-3195.59,40.2541,195.224,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,8,-4.98011,-10.164,-28.3383,-1234.4,-8911.03,2391.51,-14.452,-161.441,0,-6.02921,11.4762,-45.0472,204.944,-11777.2,-3174.55,38.5589,195.45,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
709,9,-4.85937,-10.2376,-28.8476,-1265.16,-8925.63,2422.98,-9.40588,-161.143,0,-6.1633,11.4487,-44.5527,252.239,-11650.5,-3168.57,38.501,194.338,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,0,-4.92953,-10.2708,-29.1526,-1303.54,-8975.28,2419.26,-7.87259,-160.286,0,-6.18142,11.5373,-44.5884,257.13,-11571.4,-3178.85,40.485,194.233,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,1,-4.87456,-10.268,-28.8659,-1275.16,-9040.37,2396.52,-13.1855,-160.825,0,-6.08028,11.5425,-44.8305,229.639,-11695.2,-3162.73,39.1236,194.878,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,2,-4.94084,-10.1882,-28.8466,-1272.27,-9045.34,2385.15,-13.5667,-160.896,0,-6.06709,11.4935,-44.9322,253.068,-11753.2,-3191.94,38.4238,194.368,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,3,-5.03593,-10.2869,-29.3332,-1291.28,-9057.67,2373.98,-8.78583,-160.979,0,-6.24369,11.5446,-44.9378,274.334,-11682.2,-3220.1,40.0361,193.895,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,4,-4.75274,-10.5099,-29.5606,-1265.95,-9152.59,2383.99,-9.6207,-162.174,0,-6.26138,11.6124,-44.9182,240.153,-11701.2,-3197.29,39.5001,194.654,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,5,-4.77698,-10.4674,-29.1448,-1263.42,-9127.41,2425.95,-13.1746,-161.65,0,-6.06333,11.4889,-44.9957,226.188,-11744.9,-3175.82,38.9776,194.973,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,6,-4.93424,-10.4192,-28.9749,-1257.16,-9020.93,2454.09,-11.3363,-161.612,0,-6.10661,11.3848,-44.7769,239.173,-11673,-3179.82,39.3084,194.659,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,7,-4.81223,-10.3918,-29.559,-1223.82,-9011.25,2456.91,-4.8562,-163.597,0,-6.16707,11.4524,-44.4633,254.674,-11647,-3178.03,38.0533,194.272,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,8,-4.89486,-10.3857,-29.7178,-1235.9,-9074.62,2464.93,-5.35931,-163.412,0,-6.09279,11.4238,-44.6581,230.836,-11728,-3165.15,37.3821,194.831,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
710,9,-5.07509,-10.5403,-29.5149,-1258.29,-9152.52,2472.14,-10.0978,-162.368,0,-6.10027,11.3819,-44.76,226.436,-11709.5,-3169.32,38.3936,194.941,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,0,-5.03212,-10.5016,-29.6741,-1237.74,-9163.42,2465.52,-8.80176,-163.289,0,-6.11748,11.4312,-44.5283,270.824,-11593.8,-3180.36,39.6316,193.918,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,1,-4.91062,-10.3424,-29.6173,-1231.13,-9161.98,2449.69,-9.34552,-163.432,0,-6.22687,11.4999,-44.7589,277.36,-11612.1,-3161.11,40.5633,193.803,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,2,-4.96353,-10.4402,-29.5976,-1288.8,-9246.9,2453.02,-12.4208,-161.456,0,-6.18379,11.5945,-45.0151,302.462,-11721.8,-3134.87,39.6025,193.281,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,3,-4.96159,-10.6433,-29.7335,-1301.18,-9256.8,2452.88,-11.3251,-161.239,0,-5.98748,11.6268,-44.8404,296.501,-11728,-3182.69,38.4492,193.388,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,4,-4.73699,-10.68,-29.6287,-1254.83,-9209.28,2421.43,-10.8227,-162.648,0,-6.14867,11.574,-44.8053,230.691,-11705.7,-3208.99,38.743,194.851,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,5,-4.82521,-10.6345,-30.0008,-1265.7,-9288.11,2441.27,-9.59521,-162.811,0,-6.27301,11.4689,-44.5961,237.12,-11743.7,-3160.24,36.6658,194.683,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,6,-5.08454,-10.5921,-30.5691,-1270.82,-9292.7,2490.94,-3.99027,-163.428,0,-6.11948,11.4653,-44.5143,252.829,-11732.5,-3163.96,36.432,194.32,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,7,-5.03848,-10.506,-30.2362,-1268.98,-9243.44,2504.07,-5.70761,-163.031,0,-6.1702,11.5912,-45.2541,248.255,-11631.9,-3176.49,42.9647,194.514,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,8,-5.02911,-10.4294,-29.823,-1293.74,-9308.92,2493.28,-12.1389,-161.62,0,-6.27145,11.5134,-45.3809,279.27,-11606.1,-3157.55,44.2509,193.846,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
711,9,-5.00714,-10.4521,-30.1243,-1303.17,-9309.73,2437.09,-9.0434,-161.74,0,-6.22457,11.3914,-44.7224,285.203,-11693.8,-3173.57,38.5257,193.623,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,0,-4.78363,-10.5607,-30.4786,-1317.19,-9319.38,2427.8,-5.76819,-161.783,0,-6.16332,11.4953,-44.7894,289.817,-11740.1,-3182.72,37.8829,193.529,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,1,-4.83096,-10.6073,-30.5501,-1268.07,-9367.23,2490.94,-6.61847,-163.492,0,-6.07678,11.5404,-45.0113,279.264,-11729.1,-3152.38,39.4187,193.796,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,2,-4.96068,-10.6796,-30.435,-1220.16,-9392,2489.46,-8.59177,-164.909,0,-6.06774,11.5063,-44.9954,235.025,-11733.9,-3140.71,39.2195,194.777,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,3,-4.85417,-10.7233,-30.4021,-1288.94,-9491.36,2469.51,-12.1943,-162.604,0,-6.12105,11.4652,-45.1045,230.912,-11784.6,-3156.32,38.7272,194.881,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,4,-4.85766,-10.6903,-30.5542,-1303.44,-9502.03,2500.47,-10.9895,-162.34,0,-6.19502,11.5137,-44.9786,245.821,-11802.2,-3150.46,37.6048,194.535,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,5,-4.92839,-10.826,-30.619,-1292.76,-9411.46,2511.65,-7.37354,-162.779,0,-6.19858,11.6241,-45.0256,258.644,-11712.6,-3160.49,39.8676,194.256,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,6,-4.93211,-10.9281,-30.7148,-1377.51,-9397.67,2505.69,-5.96585,-160.151,0,-6.04954,11.4768,-45.0148,222.541,-11700.3,-3200.41,40.0792,195.056,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,7,-4.92274,-10.9551,-30.829,-1367.48,-9415.22,2520.05,-5.40149,-160.643,0,-6.05377,11.3568,-44.6314,193.862,-11764.3,-3197.83,36.4126,195.656,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,8,-4.90296,-10.8292,-30.7923,-1291.11,-9430.24,2504.53,-6.2532,-163.07,0,-6.17842,11.3953,-44.6849,226.561,-11731.9,-3175.29,37.4528,194.93,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
712,9,-4.98839,-10.6405,-31.1056,-1308.1,-9494.56,2480.89,-5.23633,-162.947,0,-6.25973,11.4149,-44.7903,250.458,-11737.3,-3160.52,37.951,194.408,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,0,-5.05406,-10.915,-31.4525,-1328.2,-9573.21,2515.39,-4.36996,-162.771,0,-6.33841,11.5054,-45.0196,280.535,-11749.8,-3151.59,39.0067,193.769,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,1,-4.95067,-11.0268,-31.0185,-1313.23,-9535.61,2550.15,-7.41653,-162.663,0,-6.24722,11.485,-45.4599,266.024,-11708.9,-3164.28,42.434,194.148,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,2,-4.84141,-10.7823,-30.8695,-1308.05,-9460.01,2555.33,-6.45206,-162.627,0,-6.13185,11.4432,-45.0164,240.761,-11730.7,-3170.48,39.4133,194.652,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,3,-4.80989,-10.9375,-31.5195,-1331.01,-9515.31,2531.46,-1.88675,-162.772,0,-6.14349,11.5477,-44.5169,252.989,-11691.9,-3180.07,37.3597,194.317,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,4,-4.92034,-11.1055,-31.6048,-1371.68,-9555.46,2509.4,-2.34186,-161.599,0,-6.09397,11.5026,-44.7166,224.983,-11670.6,-3198.26,39.0091,194.969,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,5,-5.03072,-11.0019,-31.184,-1364.3,-9559.75,2559.75,-6.55966,-161.25,0,-6.12502,11.3898,-44.9178,215.924,-11739.1,-3184.33,38.6542,195.193,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,6,-4.79255,-11.0314,-31.2834,-1333.24,-9637.15,2602.28,-8.05911,-162.382,0,-6.21031,11.456,-45.052,252.5,-11710.6,-3174.15,40.065,194.395,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,7,-4.60288,-11.0904,-31.7617,-1345.2,-9692.51,2566.85,-5.16345,-162.647,0,-6.1924,11.5602,-45.114,270.999,-11712.9,-3173.56,40.372,193.993,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,8,-4.89707,-11.0714,-31.9156,-1346.28,-9694.69,2520.03,-3.76035,-162.817,0,-6.27299,11.4995,-45.3004,262.714,-11734,-3149.66,40.9743,194.201,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
713,9,-5.12165,-11.0776,-31.6307,-1325.96,-9619.52,2542.83,-4.11929,-163.08,0,-6.24346,11.3366,-45.5468,259.861,-11716.1,-3172.47,42.7688,194.295,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,0,-4.90448,-11.0744,-31.4777,-1357.48,-9552.02,2606.83,-3.45361,-161.875,0,-6.05673,11.3374,-45.2769,267.697,-11783.5,-3186.93,39.7458,194.088,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,1,-4.68087,-11.1207,-31.7702,-1394.61,-9662.24,2605.86,-4.1294,-161.103,0,-6.07744,11.4366,-44.9081,255.437,-11755.7,-3132.84,38.2283,194.312,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,2,-4.79769,-11.218,-31.9603,-1378.93,-9761.15,2587.7,-5.41464,-161.855,0,-6.09546,11.4175,-44.9315,267.192,-11695.1,-3143.28,39.7137,194.053,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,3,-5.0289,-11.2315,-31.7534,-1375.18,-9683.58,2618.56,-4.96207,-161.692,0,-6.11736,11.3685,-45.2147,280.943,-11794.4,-3171.43,39.1467,193.786,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,4,-4.97061,-11.1957,-32.0022,-1389.59,-9650.16,2637.91,-1.54684,-161.578,0,-6.29476,11.3858,-45.2764,257.701,-11855.3,-3120.13,38.1576,194.308,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,5,-4.79096,-11.1528,-32.3517,-1354.07,-9750.88,2623.76,-1.4025,-163.145,0,-6.22166,11.4579,-45.0674,294.334,-11767.4,-3116.87,38.8925,193.469,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,6,-4.81013,-11.1442,-31.9247,-1334.56,-9782.02,2621.69,-6.40878,-163.197,0,-6.09071,11.5271,-45.0571,305.259,-11669.9,-3184.35,40.9969,193.225,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,7,-4.79719,-11.2397,-31.874,-1357.82,-9737.01,2647.84,-5.48489,-162.4,0,-6.25858,11.5212,-45.0553,228.038,-11678.1,-3184.46,40.8048,194.939,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,8,-4.81367,-11.2675,-32.5562,-1368.87,-9774.07,2628.93,-0.221313,-162.954,0,-6.3067,11.487,-44.8747,225.902,-11740.7,-3138.85,38.366,194.966,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
714,9,-4.97632,-11.2178,-32.7976,-1437.64,-9856.17,2587.24,-0.515198,-161.166,0,-6.12846,11.4481,-44.683,247.269,-11740.5,-3145.77,37.25,194.466,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,0,-4.92668,-11.282,-32.7389,-1471.87,-9921.22,2611.2,-3.04047,-160.042,0,-6.08373,11.3828,-45.0243,225.738,-11709.3,-3183.36,39.9339,194.986,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,1,-4.75969,-11.2964,-32.8914,-1388.13,-9911.71,2631.38,-1.34653,-162.797,0,-6.17668,11.3674,-45.4155,241.698,-11748.9,-3183.01,41.3029,194.678,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,2,-4.74147,-11.1741,-32.9883,-1353.12,-9858.85,2633.24,1.14139,-163.982,0,-6.16263,11.3499,-44.8625,270.309,-11776.5,-3153.79,37.4975,193.975,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,3,-4.78977,-11.1982,-33.0129,-1370.06,-9935.89,2653.31,-0.969849,-163.499,0,-6.11539,11.3301,-44.7115,267.054,-11757.5,-3180.39,37.037,194.027,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,4,-4.90181,-11.3083,-32.9147,-1392.3,-9990.74,2648.38,-3.53403,-162.7,0,-6.20197,11.4292,-45.3818,227.257,-11772.8,-3204.54,40.5829,194.992,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,5,-4.99852,-11.2542,-32.8922,-1411.52,-9929.34,2634.66,-1.87527,-162.087,0,-6.23059,11.4414,-45.3773,207.36,-11758.1,-3169.5,40.8816,195.43,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,6,-4.88467,-11.2433,-33.2208,-1385.61,-9958.6,2636.92,0.230408,-163.291,0,-6.20241,11.3928,-45.0262,244.417,-11690.5,-3178.11,40.3622,194.572,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,7,-4.69724,-11.4076,-33.5164,-1387.02,-10074.6,2664.98,-0.585968,-163.617,0,-6.24687,11.4827,-44.9381,263.106,-11678.9,-3193.32,40.1121,194.145,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,8,-4.76076,-11.4812,-33.4208,-1414.22,-10150.6,2671.86,-3.72028,-162.685,0,-6.18396,11.4576,-44.8916,266.442,-11733.2,-3144.76,38.6331,194.065,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
715,9,-4.91197,-11.4584,-33.2477,-1436.56,-10087.2,2632.86,-3.39697,-161.792,0,-6.12029,11.3498,-44.9729,283.033,-11748.6,-3127.09,38.7619,193.707,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
716,0,-4.82048,-11.423,-33.4993,-1417.13,-10009.6,2650.22,1.20007,-162.697,0,-6.20953,11.3756,-44.9275,230.799,-11744.9,-3154.07,38.5819,194.863,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
716,1,-4.73891,-11.39,-33.7333,-1390.53,-10065,2692.31,1.62927,-163.779,0,-6.20739,11.4116,-44.9517,205.185,-11735,-3163.95,38.9411,195.435,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
